taskCode,taskName,description,estimatedHours,deadline,priority,dependencies,requiredSkills,kpiImpacts
TASK_13,MSRCPSP task 13,Source 200_20_150_9_D5.def task 13,22,,MEDIUM,"TASK_12,TASK_6",Q1:2,"PROJECT_COMPLETION:0.00606061,Q1_DELIVERY_COMPLETION:0.07142857"
TASK_14,MSRCPSP task 14,Source 200_20_150_9_D5.def task 14,36,,MEDIUM,"TASK_13,TASK_12",Q5:3,"PROJECT_COMPLETION:0.00606061,Q5_DELIVERY_COMPLETION:0.05000000"
TASK_15,MSRCPSP task 15,Source 200_20_150_9_D5.def task 15,12,,MEDIUM,TASK_14,Q0:2,"PROJECT_COMPLETION:0.00606061,Q0_DELIVERY_COMPLETION:0.06666667"
TASK_16,MSRCPSP task 16,Source 200_20_150_9_D5.def task 16,18,,MEDIUM,TASK_15,Q6:3,"PROJECT_COMPLETION:0.00606061,Q6_DELIVERY_COMPLETION:0.04166667"
TASK_17,MSRCPSP task 17,Source 200_20_150_9_D5.def task 17,39,,MEDIUM,TASK_16,Q8:1,"PROJECT_COMPLETION:0.00606061,Q8_DELIVERY_COMPLETION:0.04761905"
TASK_18,MSRCPSP task 18,Source 200_20_150_9_D5.def task 18,28,,MEDIUM,TASK_17,Q6:2,"PROJECT_COMPLETION:0.00606061,Q6_DELIVERY_COMPLETION:0.04166667"
TASK_19,MSRCPSP task 19,Source 200_20_150_9_D5.def task 19,37,,MEDIUM,TASK_17,Q0:2,"PROJECT_COMPLETION:0.00606061,Q0_DELIVERY_COMPLETION:0.06666667"
TASK_20,MSRCPSP task 20,Source 200_20_150_9_D5.def task 20,28,,MEDIUM,"TASK_19,TASK_17",Q3:3,"PROJECT_COMPLETION:0.00606061,Q3_DELIVERY_COMPLETION:0.04761905"
TASK_21,MSRCPSP task 21,Source 200_20_150_9_D5.def task 21,20,,MEDIUM,,Q3:1,"PROJECT_COMPLETION:0.00606061,Q3_DELIVERY_COMPLETION:0.04761905"
TASK_22,MSRCPSP task 22,Source 200_20_150_9_D5.def task 22,19,,MEDIUM,"TASK_7,TASK_21",Q4:2,"PROJECT_COMPLETION:0.00606061,Q4_DELIVERY_COMPLETION:0.05263158"
TASK_23,MSRCPSP task 23,Source 200_20_150_9_D5.def task 23,39,,MEDIUM,TASK_22,Q3:2,"PROJECT_COMPLETION:0.00606061,Q3_DELIVERY_COMPLETION:0.04761905"
TASK_24,MSRCPSP task 24,Source 200_20_150_9_D5.def task 24,38,,MEDIUM,"TASK_23,TASK_9",Q5:2,"PROJECT_COMPLETION:0.00606061,Q5_DELIVERY_COMPLETION:0.05000000"
TASK_25,MSRCPSP task 25,Source 200_20_150_9_D5.def task 25,28,,MEDIUM,TASK_24,Q7:3,"PROJECT_COMPLETION:0.00606061,Q7_DELIVERY_COMPLETION:0.04761905"
TASK_26,MSRCPSP task 26,Source 200_20_150_9_D5.def task 26,33,,MEDIUM,TASK_18,Q4:3,"PROJECT_COMPLETION:0.00606061,Q4_DELIVERY_COMPLETION:0.05263158"
TASK_27,MSRCPSP task 27,Source 200_20_150_9_D5.def task 27,11,,MEDIUM,"TASK_26,TASK_18",Q1:3,"PROJECT_COMPLETION:0.00606061,Q1_DELIVERY_COMPLETION:0.07142857"
TASK_28,MSRCPSP task 28,Source 200_20_150_9_D5.def task 28,20,,MEDIUM,TASK_27,Q1:1,"PROJECT_COMPLETION:0.00606061,Q1_DELIVERY_COMPLETION:0.07142857"
TASK_29,MSRCPSP task 29,Source 200_20_150_9_D5.def task 29,24,,MEDIUM,,Q8:1,"PROJECT_COMPLETION:0.00606061,Q8_DELIVERY_COMPLETION:0.04761905"
TASK_30,MSRCPSP task 30,Source 200_20_150_9_D5.def task 30,35,,MEDIUM,TASK_29,Q3:3,"PROJECT_COMPLETION:0.00606061,Q3_DELIVERY_COMPLETION:0.04761905"
TASK_31,MSRCPSP task 31,Source 200_20_150_9_D5.def task 31,11,,MEDIUM,TASK_29,Q8:1,"PROJECT_COMPLETION:0.00606061,Q8_DELIVERY_COMPLETION:0.04761905"
TASK_32,MSRCPSP task 32,Source 200_20_150_9_D5.def task 32,24,,MEDIUM,"TASK_31,TASK_29",Q3:1,"PROJECT_COMPLETION:0.00606061,Q3_DELIVERY_COMPLETION:0.04761905"
TASK_33,MSRCPSP task 33,Source 200_20_150_9_D5.def task 33,13,,MEDIUM,"TASK_32,TASK_29",Q7:1,"PROJECT_COMPLETION:0.00606061,Q7_DELIVERY_COMPLETION:0.04761905"
TASK_34,MSRCPSP task 34,Source 200_20_150_9_D5.def task 34,30,,MEDIUM,,Q8:3,"PROJECT_COMPLETION:0.00606061,Q8_DELIVERY_COMPLETION:0.04761905"
TASK_35,MSRCPSP task 35,Source 200_20_150_9_D5.def task 35,21,,MEDIUM,TASK_34,Q1:1,"PROJECT_COMPLETION:0.00606061,Q1_DELIVERY_COMPLETION:0.07142857"
TASK_36,MSRCPSP task 36,Source 200_20_150_9_D5.def task 36,29,,MEDIUM,"TASK_35,TASK_28",Q0:3,"PROJECT_COMPLETION:0.00606061,Q0_DELIVERY_COMPLETION:0.06666667"
TASK_37,MSRCPSP task 37,Source 200_20_150_9_D5.def task 37,28,,MEDIUM,TASK_36,Q3:1,"PROJECT_COMPLETION:0.00606061,Q3_DELIVERY_COMPLETION:0.04761905"
TASK_38,MSRCPSP task 38,Source 200_20_150_9_D5.def task 38,19,,MEDIUM,,Q3:2,"PROJECT_COMPLETION:0.00606061,Q3_DELIVERY_COMPLETION:0.04761905"
TASK_39,MSRCPSP task 39,Source 200_20_150_9_D5.def task 39,18,,MEDIUM,TASK_23,Q7:3,"PROJECT_COMPLETION:0.00606061,Q7_DELIVERY_COMPLETION:0.04761905"
TASK_40,MSRCPSP task 40,Source 200_20_150_9_D5.def task 40,20,,MEDIUM,TASK_39,Q7:2,"PROJECT_COMPLETION:0.00606061,Q7_DELIVERY_COMPLETION:0.04761905"
TASK_41,MSRCPSP task 41,Source 200_20_150_9_D5.def task 41,37,,MEDIUM,TASK_39,Q6:1,"PROJECT_COMPLETION:0.00606061,Q6_DELIVERY_COMPLETION:0.04166667"
TASK_42,MSRCPSP task 42,Source 200_20_150_9_D5.def task 42,23,,MEDIUM,TASK_39,Q1:3,"PROJECT_COMPLETION:0.00606061,Q1_DELIVERY_COMPLETION:0.07142857"
TASK_43,MSRCPSP task 43,Source 200_20_150_9_D5.def task 43,23,,MEDIUM,,Q3:1,"PROJECT_COMPLETION:0.00606061,Q3_DELIVERY_COMPLETION:0.04761905"
TASK_44,MSRCPSP task 44,Source 200_20_150_9_D5.def task 44,22,,MEDIUM,"TASK_37,TASK_35",Q6:3,"PROJECT_COMPLETION:0.00606061,Q6_DELIVERY_COMPLETION:0.04166667"
TASK_45,MSRCPSP task 45,Source 200_20_150_9_D5.def task 45,18,,MEDIUM,"TASK_39,TASK_44",Q5:2,"PROJECT_COMPLETION:0.00606061,Q5_DELIVERY_COMPLETION:0.05000000"
TASK_46,MSRCPSP task 46,Source 200_20_150_9_D5.def task 46,15,,MEDIUM,TASK_44,Q5:2,"PROJECT_COMPLETION:0.00606061,Q5_DELIVERY_COMPLETION:0.05000000"
TASK_47,MSRCPSP task 47,Source 200_20_150_9_D5.def task 47,14,,MEDIUM,TASK_40,Q8:1,"PROJECT_COMPLETION:0.00606061,Q8_DELIVERY_COMPLETION:0.04761905"
TASK_48,MSRCPSP task 48,Source 200_20_150_9_D5.def task 48,35,,MEDIUM,TASK_47,Q8:2,"PROJECT_COMPLETION:0.00606061,Q8_DELIVERY_COMPLETION:0.04761905"
TASK_49,MSRCPSP task 49,Source 200_20_150_9_D5.def task 49,31,,MEDIUM,TASK_48,Q5:2,"PROJECT_COMPLETION:0.00606061,Q5_DELIVERY_COMPLETION:0.05000000"
TASK_50,MSRCPSP task 50,Source 200_20_150_9_D5.def task 50,10,,MEDIUM,,Q1:1,"PROJECT_COMPLETION:0.00606061,Q1_DELIVERY_COMPLETION:0.07142857"
TASK_51,MSRCPSP task 51,Source 200_20_150_9_D5.def task 51,12,,MEDIUM,"TASK_37,TASK_41,TASK_50",Q5:3,"PROJECT_COMPLETION:0.00606061,Q5_DELIVERY_COMPLETION:0.05000000"
TASK_52,MSRCPSP task 52,Source 200_20_150_9_D5.def task 52,37,,MEDIUM,TASK_46,Q4:2,"PROJECT_COMPLETION:0.00606061,Q4_DELIVERY_COMPLETION:0.05263158"
TASK_53,MSRCPSP task 53,Source 200_20_150_9_D5.def task 53,35,,MEDIUM,"TASK_46,TASK_43,TASK_52",Q7:3,"PROJECT_COMPLETION:0.00606061,Q7_DELIVERY_COMPLETION:0.04761905"
TASK_54,MSRCPSP task 54,Source 200_20_150_9_D5.def task 54,26,,MEDIUM,TASK_53,Q1:1,"PROJECT_COMPLETION:0.00606061,Q1_DELIVERY_COMPLETION:0.07142857"
TASK_55,MSRCPSP task 55,Source 200_20_150_9_D5.def task 55,17,,MEDIUM,"TASK_54,TASK_47",Q4:1,"PROJECT_COMPLETION:0.00606061,Q4_DELIVERY_COMPLETION:0.05263158"
TASK_56,MSRCPSP task 56,Source 200_20_150_9_D5.def task 56,36,,MEDIUM,"TASK_42,TASK_54,TASK_47",Q4:3,"PROJECT_COMPLETION:0.00606061,Q4_DELIVERY_COMPLETION:0.05263158"
TASK_57,MSRCPSP task 57,Source 200_20_150_9_D5.def task 57,24,,MEDIUM,"TASK_54,TASK_47",Q4:2,"PROJECT_COMPLETION:0.00606061,Q4_DELIVERY_COMPLETION:0.05263158"
TASK_58,MSRCPSP task 58,Source 200_20_150_9_D5.def task 58,19,,MEDIUM,TASK_51,Q0:2,"PROJECT_COMPLETION:0.00606061,Q0_DELIVERY_COMPLETION:0.06666667"
TASK_59,MSRCPSP task 59,Source 200_20_150_9_D5.def task 59,22,,MEDIUM,,Q1:1,"PROJECT_COMPLETION:0.00606061,Q1_DELIVERY_COMPLETION:0.07142857"
TASK_60,MSRCPSP task 60,Source 200_20_150_9_D5.def task 60,14,,MEDIUM,,Q8:1,"PROJECT_COMPLETION:0.00606061,Q8_DELIVERY_COMPLETION:0.04761905"
TASK_61,MSRCPSP task 61,Source 200_20_150_9_D5.def task 61,24,,MEDIUM,TASK_60,Q0:3,"PROJECT_COMPLETION:0.00606061,Q0_DELIVERY_COMPLETION:0.06666667"
TASK_62,MSRCPSP task 62,Source 200_20_150_9_D5.def task 62,20,,MEDIUM,TASK_61,Q1:1,"PROJECT_COMPLETION:0.00606061,Q1_DELIVERY_COMPLETION:0.07142857"
TASK_63,MSRCPSP task 63,Source 200_20_150_9_D5.def task 63,23,,MEDIUM,TASK_62,Q2:1,"PROJECT_COMPLETION:0.00606061,Q2_DELIVERY_COMPLETION:0.10000000"
TASK_64,MSRCPSP task 64,Source 200_20_150_9_D5.def task 64,24,,MEDIUM,"TASK_63,TASK_62",Q7:3,"PROJECT_COMPLETION:0.00606061,Q7_DELIVERY_COMPLETION:0.04761905"
TASK_65,MSRCPSP task 65,Source 200_20_150_9_D5.def task 65,25,,MEDIUM,TASK_49,Q5:1,"PROJECT_COMPLETION:0.00606061,Q5_DELIVERY_COMPLETION:0.05000000"
TASK_66,MSRCPSP task 66,Source 200_20_150_9_D5.def task 66,35,,MEDIUM,"TASK_50,TASK_57,TASK_65",Q6:3,"PROJECT_COMPLETION:0.00606061,Q6_DELIVERY_COMPLETION:0.04166667"
TASK_67,MSRCPSP task 67,Source 200_20_150_9_D5.def task 67,10,,MEDIUM,TASK_66,Q3:1,"PROJECT_COMPLETION:0.00606061,Q3_DELIVERY_COMPLETION:0.04761905"
TASK_68,MSRCPSP task 68,Source 200_20_150_9_D5.def task 68,31,,MEDIUM,TASK_67,Q1:3,"PROJECT_COMPLETION:0.00606061,Q1_DELIVERY_COMPLETION:0.07142857"
TASK_69,MSRCPSP task 69,Source 200_20_150_9_D5.def task 69,32,,MEDIUM,TASK_55,Q3:2,"PROJECT_COMPLETION:0.00606061,Q3_DELIVERY_COMPLETION:0.04761905"
TASK_70,MSRCPSP task 70,Source 200_20_150_9_D5.def task 70,34,,MEDIUM,,Q4:3,"PROJECT_COMPLETION:0.00606061,Q4_DELIVERY_COMPLETION:0.05263158"
TASK_71,MSRCPSP task 71,Source 200_20_150_9_D5.def task 71,15,,MEDIUM,TASK_70,Q3:3,"PROJECT_COMPLETION:0.00606061,Q3_DELIVERY_COMPLETION:0.04761905"
TASK_72,MSRCPSP task 72,Source 200_20_150_9_D5.def task 72,29,,MEDIUM,"TASK_67,TASK_71",Q7:1,"PROJECT_COMPLETION:0.00606061,Q7_DELIVERY_COMPLETION:0.04761905"
TASK_73,MSRCPSP task 73,Source 200_20_150_9_D5.def task 73,37,,MEDIUM,TASK_71,Q6:3,"PROJECT_COMPLETION:0.00606061,Q6_DELIVERY_COMPLETION:0.04166667"
TASK_74,MSRCPSP task 74,Source 200_20_150_9_D5.def task 74,40,,MEDIUM,"TASK_73,TASK_71",Q7:1,"PROJECT_COMPLETION:0.00606061,Q7_DELIVERY_COMPLETION:0.04761905"
TASK_75,MSRCPSP task 75,Source 200_20_150_9_D5.def task 75,31,,MEDIUM,"TASK_74,TASK_71",Q5:3,"PROJECT_COMPLETION:0.00606061,Q5_DELIVERY_COMPLETION:0.05000000"
TASK_76,MSRCPSP task 76,Source 200_20_150_9_D5.def task 76,28,,MEDIUM,"TASK_75,TASK_71",Q8:3,"PROJECT_COMPLETION:0.00606061,Q8_DELIVERY_COMPLETION:0.04761905"
TASK_77,MSRCPSP task 77,Source 200_20_150_9_D5.def task 77,22,,MEDIUM,TASK_71,Q7:2,"PROJECT_COMPLETION:0.00606061,Q7_DELIVERY_COMPLETION:0.04761905"
TASK_78,MSRCPSP task 78,Source 200_20_150_9_D5.def task 78,30,,MEDIUM,"TASK_77,TASK_71",Q4:2,"PROJECT_COMPLETION:0.00606061,Q4_DELIVERY_COMPLETION:0.05263158"
TASK_79,MSRCPSP task 79,Source 200_20_150_9_D5.def task 79,29,,MEDIUM,TASK_72,Q5:1,"PROJECT_COMPLETION:0.00606061,Q5_DELIVERY_COMPLETION:0.05000000"
TASK_80,MSRCPSP task 80,Source 200_20_150_9_D5.def task 80,11,,MEDIUM,TASK_79,Q4:3,"PROJECT_COMPLETION:0.00606061,Q4_DELIVERY_COMPLETION:0.05263158"
TASK_81,MSRCPSP task 81,Source 200_20_150_9_D5.def task 81,17,,MEDIUM,,Q8:2,"PROJECT_COMPLETION:0.00606061,Q8_DELIVERY_COMPLETION:0.04761905"
TASK_82,MSRCPSP task 82,Source 200_20_150_9_D5.def task 82,34,,MEDIUM,,Q5:1,"PROJECT_COMPLETION:0.00606061,Q5_DELIVERY_COMPLETION:0.05000000"
TASK_83,MSRCPSP task 83,Source 200_20_150_9_D5.def task 83,29,,MEDIUM,TASK_68,Q0:3,"PROJECT_COMPLETION:0.00606061,Q0_DELIVERY_COMPLETION:0.06666667"
TASK_84,MSRCPSP task 84,Source 200_20_150_9_D5.def task 84,20,,MEDIUM,TASK_83,Q5:3,"PROJECT_COMPLETION:0.00606061,Q5_DELIVERY_COMPLETION:0.05000000"
TASK_85,MSRCPSP task 85,Source 200_20_150_9_D5.def task 85,33,,MEDIUM,TASK_72,Q4:3,"PROJECT_COMPLETION:0.00606061,Q4_DELIVERY_COMPLETION:0.05263158"
TASK_86,MSRCPSP task 86,Source 200_20_150_9_D5.def task 86,33,,MEDIUM,TASK_85,Q1:2,"PROJECT_COMPLETION:0.00606061,Q1_DELIVERY_COMPLETION:0.07142857"
TASK_87,MSRCPSP task 87,Source 200_20_150_9_D5.def task 87,30,,MEDIUM,"TASK_86,TASK_78",Q6:1,"PROJECT_COMPLETION:0.00606061,Q6_DELIVERY_COMPLETION:0.04166667"
TASK_88,MSRCPSP task 88,Source 200_20_150_9_D5.def task 88,37,,MEDIUM,TASK_87,Q4:2,"PROJECT_COMPLETION:0.00606061,Q4_DELIVERY_COMPLETION:0.05263158"
TASK_89,MSRCPSP task 89,Source 200_20_150_9_D5.def task 89,12,,MEDIUM,"TASK_88,TASK_87",Q0:3,"PROJECT_COMPLETION:0.00606061,Q0_DELIVERY_COMPLETION:0.06666667"
TASK_90,MSRCPSP task 90,Source 200_20_150_9_D5.def task 90,18,,MEDIUM,"TASK_81,TASK_87",Q7:1,"PROJECT_COMPLETION:0.00606061,Q7_DELIVERY_COMPLETION:0.04761905"
TASK_91,MSRCPSP task 91,Source 200_20_150_9_D5.def task 91,19,,MEDIUM,TASK_87,Q6:3,"PROJECT_COMPLETION:0.00606061,Q6_DELIVERY_COMPLETION:0.04166667"
TASK_92,MSRCPSP task 92,Source 200_20_150_9_D5.def task 92,31,,MEDIUM,TASK_87,Q6:2,"PROJECT_COMPLETION:0.00606061,Q6_DELIVERY_COMPLETION:0.04166667"
TASK_93,MSRCPSP task 93,Source 200_20_150_9_D5.def task 93,39,,MEDIUM,TASK_87,Q3:3,"PROJECT_COMPLETION:0.00606061,Q3_DELIVERY_COMPLETION:0.04761905"
TASK_94,MSRCPSP task 94,Source 200_20_150_9_D5.def task 94,37,,MEDIUM,"TASK_93,TASK_87",Q6:1,"PROJECT_COMPLETION:0.00606061,Q6_DELIVERY_COMPLETION:0.04166667"
TASK_95,MSRCPSP task 95,Source 200_20_150_9_D5.def task 95,26,,MEDIUM,TASK_94,Q7:2,"PROJECT_COMPLETION:0.00606061,Q7_DELIVERY_COMPLETION:0.04761905"
TASK_96,MSRCPSP task 96,Source 200_20_150_9_D5.def task 96,18,,MEDIUM,TASK_95,Q3:2,"PROJECT_COMPLETION:0.00606061,Q3_DELIVERY_COMPLETION:0.04761905"
TASK_97,MSRCPSP task 97,Source 200_20_150_9_D5.def task 97,28,,MEDIUM,TASK_96,Q1:3,"PROJECT_COMPLETION:0.00606061,Q1_DELIVERY_COMPLETION:0.07142857"
TASK_98,MSRCPSP task 98,Source 200_20_150_9_D5.def task 98,21,,MEDIUM,,Q7:2,"PROJECT_COMPLETION:0.00606061,Q7_DELIVERY_COMPLETION:0.04761905"
TASK_99,MSRCPSP task 99,Source 200_20_150_9_D5.def task 99,34,,MEDIUM,,Q4:3,"PROJECT_COMPLETION:0.00606061,Q4_DELIVERY_COMPLETION:0.05263158"
TASK_100,MSRCPSP task 100,Source 200_20_150_9_D5.def task 100,39,,MEDIUM,TASK_97,Q7:1,"PROJECT_COMPLETION:0.00606061,Q7_DELIVERY_COMPLETION:0.04761905"
TASK_101,MSRCPSP task 101,Source 200_20_150_9_D5.def task 101,34,,MEDIUM,,Q5:1,"PROJECT_COMPLETION:0.00606061,Q5_DELIVERY_COMPLETION:0.05000000"
TASK_102,MSRCPSP task 102,Source 200_20_150_9_D5.def task 102,18,,MEDIUM,,Q0:3,"PROJECT_COMPLETION:0.00606061,Q0_DELIVERY_COMPLETION:0.06666667"
TASK_103,MSRCPSP task 103,Source 200_20_150_9_D5.def task 103,10,,MEDIUM,TASK_94,Q4:3,"PROJECT_COMPLETION:0.00606061,Q4_DELIVERY_COMPLETION:0.05263158"
TASK_104,MSRCPSP task 104,Source 200_20_150_9_D5.def task 104,26,,MEDIUM,TASK_94,Q7:2,"PROJECT_COMPLETION:0.00606061,Q7_DELIVERY_COMPLETION:0.04761905"
TASK_105,MSRCPSP task 105,Source 200_20_150_9_D5.def task 105,13,,MEDIUM,"TASK_104,TASK_94",Q2:3,"PROJECT_COMPLETION:0.00606061,Q2_DELIVERY_COMPLETION:0.10000000"
TASK_106,MSRCPSP task 106,Source 200_20_150_9_D5.def task 106,10,,MEDIUM,"TASK_95,TASK_97",Q3:2,"PROJECT_COMPLETION:0.00606061,Q3_DELIVERY_COMPLETION:0.04761905"
TASK_107,MSRCPSP task 107,Source 200_20_150_9_D5.def task 107,22,,MEDIUM,TASK_106,Q6:3,"PROJECT_COMPLETION:0.00606061,Q6_DELIVERY_COMPLETION:0.04166667"
TASK_108,MSRCPSP task 108,Source 200_20_150_9_D5.def task 108,11,,MEDIUM,,Q5:1,"PROJECT_COMPLETION:0.00606061,Q5_DELIVERY_COMPLETION:0.05000000"
TASK_109,MSRCPSP task 109,Source 200_20_150_9_D5.def task 109,30,,MEDIUM,,Q7:2,"PROJECT_COMPLETION:0.00606061,Q7_DELIVERY_COMPLETION:0.04761905"
TASK_110,MSRCPSP task 110,Source 200_20_150_9_D5.def task 110,10,,MEDIUM,,Q7:2,"PROJECT_COMPLETION:0.00606061,Q7_DELIVERY_COMPLETION:0.04761905"
TASK_111,MSRCPSP task 111,Source 200_20_150_9_D5.def task 111,11,,MEDIUM,,Q3:1,"PROJECT_COMPLETION:0.00606061,Q3_DELIVERY_COMPLETION:0.04761905"
TASK_112,MSRCPSP task 112,Source 200_20_150_9_D5.def task 112,11,,MEDIUM,"TASK_97,TASK_111",Q5:2,"PROJECT_COMPLETION:0.00606061,Q5_DELIVERY_COMPLETION:0.05000000"
TASK_113,MSRCPSP task 113,Source 200_20_150_9_D5.def task 113,15,,MEDIUM,TASK_112,Q5:1,"PROJECT_COMPLETION:0.00606061,Q5_DELIVERY_COMPLETION:0.05000000"
TASK_114,MSRCPSP task 114,Source 200_20_150_9_D5.def task 114,15,,MEDIUM,,Q8:2,"PROJECT_COMPLETION:0.00606061,Q8_DELIVERY_COMPLETION:0.04761905"
TASK_115,MSRCPSP task 115,Source 200_20_150_9_D5.def task 115,26,,MEDIUM,TASK_114,Q2:1,"PROJECT_COMPLETION:0.00606061,Q2_DELIVERY_COMPLETION:0.10000000"
TASK_116,MSRCPSP task 116,Source 200_20_150_9_D5.def task 116,40,,MEDIUM,TASK_114,Q3:1,"PROJECT_COMPLETION:0.00606061,Q3_DELIVERY_COMPLETION:0.04761905"
TASK_117,MSRCPSP task 117,Source 200_20_150_9_D5.def task 117,36,,MEDIUM,"TASK_116,TASK_114",Q0:3,"PROJECT_COMPLETION:0.00606061,Q0_DELIVERY_COMPLETION:0.06666667"
TASK_118,MSRCPSP task 118,Source 200_20_150_9_D5.def task 118,16,,MEDIUM,,Q8:2,"PROJECT_COMPLETION:0.00606061,Q8_DELIVERY_COMPLETION:0.04761905"
TASK_119,MSRCPSP task 119,Source 200_20_150_9_D5.def task 119,39,,MEDIUM,TASK_118,Q8:1,"PROJECT_COMPLETION:0.00606061,Q8_DELIVERY_COMPLETION:0.04761905"
TASK_120,MSRCPSP task 120,Source 200_20_150_9_D5.def task 120,13,,MEDIUM,,Q7:1,"PROJECT_COMPLETION:0.00606061,Q7_DELIVERY_COMPLETION:0.04761905"
TASK_121,MSRCPSP task 121,Source 200_20_150_9_D5.def task 121,16,,MEDIUM,"TASK_112,TASK_109",Q8:1,"PROJECT_COMPLETION:0.00606061,Q8_DELIVERY_COMPLETION:0.04761905"
TASK_122,MSRCPSP task 122,Source 200_20_150_9_D5.def task 122,16,,MEDIUM,TASK_109,Q4:3,"PROJECT_COMPLETION:0.00606061,Q4_DELIVERY_COMPLETION:0.05263158"
TASK_123,MSRCPSP task 123,Source 200_20_150_9_D5.def task 123,10,,MEDIUM,"TASK_122,TASK_111,TASK_109",Q6:1,"PROJECT_COMPLETION:0.00606061,Q6_DELIVERY_COMPLETION:0.04166667"
TASK_124,MSRCPSP task 124,Source 200_20_150_9_D5.def task 124,13,,MEDIUM,"TASK_122,TASK_111,TASK_109",Q0:2,"PROJECT_COMPLETION:0.00606061,Q0_DELIVERY_COMPLETION:0.06666667"
TASK_125,MSRCPSP task 125,Source 200_20_150_9_D5.def task 125,31,,MEDIUM,"TASK_124,TASK_109,TASK_122,TASK_111",Q8:1,"PROJECT_COMPLETION:0.00606061,Q8_DELIVERY_COMPLETION:0.04761905"
TASK_126,MSRCPSP task 126,Source 200_20_150_9_D5.def task 126,16,,MEDIUM,"TASK_125,TASK_124,TASK_109,TASK_122,TASK_111",Q3:3,"PROJECT_COMPLETION:0.00606061,Q3_DELIVERY_COMPLETION:0.04761905"
TASK_127,MSRCPSP task 127,Source 200_20_150_9_D5.def task 127,19,,MEDIUM,"TASK_126,TASK_124,TASK_109,TASK_122,TASK_111",Q3:2,"PROJECT_COMPLETION:0.00606061,Q3_DELIVERY_COMPLETION:0.04761905"
TASK_128,MSRCPSP task 128,Source 200_20_150_9_D5.def task 128,11,,MEDIUM,"TASK_127,TASK_122,TASK_111,TASK_109",Q6:3,"PROJECT_COMPLETION:0.00606061,Q6_DELIVERY_COMPLETION:0.04166667"
TASK_129,MSRCPSP task 129,Source 200_20_150_9_D5.def task 129,26,,MEDIUM,"TASK_128,TASK_122,TASK_111,TASK_109",Q6:3,"PROJECT_COMPLETION:0.00606061,Q6_DELIVERY_COMPLETION:0.04166667"
TASK_130,MSRCPSP task 130,Source 200_20_150_9_D5.def task 130,36,,MEDIUM,"TASK_129,TASK_122,TASK_111,TASK_109",Q8:3,"PROJECT_COMPLETION:0.00606061,Q8_DELIVERY_COMPLETION:0.04761905"
TASK_131,MSRCPSP task 131,Source 200_20_150_9_D5.def task 131,27,,MEDIUM,"TASK_130,TASK_122,TASK_111",Q6:2,"PROJECT_COMPLETION:0.00606061,Q6_DELIVERY_COMPLETION:0.04166667"
